15753 109548
3302 13389 0.116176470588
3302 10591 0.112173913043
3302 12561 0.128846153846
3302 12012 0.105434782609
3302 14564 0.136842105263
3302 7327 0.1875
3302 14824 0.10421686747
3303 4872 0.3
3303 7428 0.15
3303 4876 0.15
3303 5450 0.15
3303 11969 0.121739130435
3303 5686 0.153070175439
3303 13088 0.15
3303 14824 0.3
3303 6398 0.3
3303 6399 0.3
3303 7671 0.112844036697
3303 14935 0.306194690265
3303 5316 0.154964539007
3303 12130 0.15
3303 4041 0.3
3303 6911 0.329166666667
3303 13689 0.3
3303 5360 0.102766798419
3303 6513 0.15
3303 5965 0.106930693069
3303 6518 0.15
3303 10591 0.3
3303 12561 0.15
3303 12012 0.15
3303 14564 0.3
3303 7327 0.3
3303 8277 0.3
3304 11817 0.116666666667
3304 4580 0.2625
3304 6047 0.110526315789
3304 11788 0.107692307692
3304 3509 0.110526315789
3305 6909 0.319774011299
3305 5949 0.108641975309
3305 7890 0.145
3305 4012 0.21
3305 11790 0.125
3305 5545 0.164705882353
3305 14934 0.117073170732
3305 6859 0.127272727273
3306 13946 0.15
3306 6400 0.100735294118
3306 11859 0.184426229508
3306 6266 0.100099601594
3306 6627 0.120740740741
3306 13918 0.166666666667
3306 5451 0.16375
3306 7098 0.123571428571
3307 13752 0.3
3307 10462 0.3
3307 13942 0.15
3308 7099 0.110606060606
3309 12101 0.133043478261
3309 12986 0.12
3309 4520 0.131111111111
3309 7130 0.12
3310 5370 0.311475409836
3311 4288 0.156422018349
3311 10799 0.131343283582
3311 5980 0.175
3311 14985 0.160880829016
3311 15058 0.15
3311 4502 0.10395480226
3311 14539 0.15
3311 11649 0.16265060241
3311 10257 0.153608247423
3311 13227 0.12
3311 13539 0.174561403509
3311 6706 0.12
3311 11088 0.112426035503
3311 7306 0.114383561644
3311 10603 0.162883435583
3312 6720 0.116470588235
3312 8783 0.101176470588
3313 6922 0.123529411765
3313 5292 0.13125
3313 6110 0.123529411765
3313 11652 0.110526315789
3313 11909 0.164705882353
3313 11911 0.105
3313 3494 0.116666666667
3313 10598 0.15
3313 5652 0.15
3313 8572 0.15
3313 7858 0.11875
3313 10901 0.110526315789
3313 6413 0.110526315789
3313 9513 0.13125
3313 6416 0.23125
3313 8126 0.123529411765
3313 8323 0.116666666667
3313 8586 0.133333333333
3313 5635 0.116666666667
3313 4190 0.15
3313 11941 0.13125
3313 13879 0.110526315789
3313 6157 0.107692307692
3313 13888 0.13125
3313 7632 0.123703703704
3313 15329 0.110526315789
3313 6938 0.105
3313 14184 0.123529411765
3313 12447 0.13125
3313 12453 0.12
3313 12454 0.10375
3313 12455 0.14
3313 4721 0.190909090909
3313 7691 0.105
3313 4214 0.13125
3313 4218 0.105
3313 6504 0.236538461538
3313 15161 0.16
3313 8880 0.13125
3313 14430 0.105
3313 14432 0.116666666667
3313 8888 0.123529411765
3313 4462 0.123529411765
3313 14451 0.123529411765
3313 5651 0.15
3313 11213 0.123529411765
3313 13001 0.116666666667
3313 4150 0.116666666667
3313 4164 0.105
3313 5256 0.105
3313 10369 0.110526315789
3313 12758 0.13125
3313 6781 0.110526315789
3313 12760 0.112068965517
3313 9741 0.13125
3313 10739 0.128846153846
3313 12253 0.202272727273
3313 11020 0.105
3313 11526 0.123529411765
3313 9464 0.13125
3313 7237 0.111842105263
3313 7239 0.105
3313 6363 0.13125
3313 11040 0.14
3313 13525 0.110526315789
3313 9241 0.123529411765
3313 9242 0.112
3313 8831 0.110526315789
3313 5525 0.123529411765
3313 10787 0.155769230769
3313 10788 0.161029411765
3313 12069 0.110526315789
3313 6832 0.108333333333
3313 11363 0.123529411765
3313 7286 0.110526315789
3313 14976 0.105
3313 14518 0.161538461538
3313 12331 0.111842105263
3313 11320 0.161538461538
3313 5101 0.13125
3313 5103 0.123529411765
3313 13300 0.170526315789
3313 9082 0.15
3313 15104 0.14
3313 5112 0.15
3313 7784 0.106666666667
3313 13318 0.15
3313 5836 0.123529411765
3313 14064 0.123529411765
3313 14065 0.105
3313 5840 0.116666666667
3313 15652 0.123529411765
3313 7802 0.14
3313 15049 0.105
3313 3690 0.105
3313 6635 0.235
3313 5593 0.14
3313 11357 0.15
3313 11360 0.123529411765
3313 5599 0.14
3313 12121 0.14
3313 6089 0.13125
3313 15525 0.159090909091
3313 3947 0.110526315789
3314 7446 0.15
3314 7221 0.15
3314 7950 0.15
3315 3929 0.176486486486
3315 3669 0.109163879599
3315 8703 0.190642201835
3315 8489 0.102266736953
3315 5343 0.131714285714
3315 11626 0.104196133899
3316 12828 0.138888888889
3317 9961 0.126918158568
3317 8831 0.125691056911
3317 13565 0.199645390071
3317 3677 0.202788844622
3317 8703 0.107028423773
3317 5050 0.120388349515
3317 11626 0.136416184971
3318 4768 0.123529411765
3318 10886 0.110526315789
3318 11138 0.110526315789
3318 14636 0.110526315789
3318 5288 0.205
3318 12754 0.105
3318 11039 0.147368421053
3318 4170 0.116666666667
3318 9876 0.10564516129
3318 11317 0.116666666667
3318 7807 0.305
3318 4723 0.182608695652
3319 13706 0.132785388128
3319 14122 0.107035175879
3319 14812 0.100666666667
3320 15264 0.113311258278
3320 11840 0.100276243094
3320 4019 0.163502824859
3320 3937 0.125336927224
3320 4991 0.173206650831
3320 7353 0.149396325459
3320 14488 0.106862745098
3321 3934 0.117532467532
3321 3326 0.141176470588
3321 5181 0.123529411765
3321 11553 0.110526315789
3322 5616 0.116666666667
3322 5622 0.14
3322 3617 0.11
3322 4869 0.116666666667
3322 5398 0.156481481481
3322 5399 0.109589041096
3322 8028 0.14
3322 4430 0.104487179487
3322 3323 0.325
3322 12898 0.15
3322 14635 0.105691056911
3322 5224 0.116666666667
3322 7692 0.175
3322 11026 0.109722222222
3322 8223 0.116666666667
3322 8224 0.116666666667
3322 6387 0.116666666667
3322 14216 0.111111111111
3322 12731 0.155426356589
3322 7412 0.116666666667
3322 6819 0.116666666667
3322 6322 0.125
3322 10397 0.14
3323 5616 0.14
3323 4869 0.14
3323 5622 0.175
3323 3617 0.160144927536
3323 5398 0.31320754717
3323 5399 0.159722222222
3323 8028 0.175
3323 4430 0.159090909091
3323 14635 0.155737704918
3323 12898 0.3
3323 5224 0.14
3323 13838 0.116666666667
3323 7692 0.233333333333
3323 11026 0.15985915493
3323 10798 0.110294117647
3323 8223 0.14
3323 8224 0.14
3323 8459 0.116666666667
3323 6387 0.14
3323 14216 0.161290322581
3323 12731 0.30546875
3323 7412 0.14
3323 5056 0.125925925926
3323 6157 0.116666666667
3323 6819 0.14
3323 10268 0.15
3323 6311 0.116666666667
3323 6322 0.153846153846
3323 10397 0.175
3324 8487 0.171388888889
3324 5520 0.146582278481
3324 11304 0.12
3324 4081 0.125785123967
3324 9950 0.102880658436
3325 8846 0.15
3325 3440 0.110526315789
3325 8432 0.103196347032
3325 11071 0.109210526316
3325 3987 0.186666666667
3325 8468 0.118421052632
3325 11893 0.105223880597
3325 11831 0.161538461538
3325 5643 0.105426356589
3325 10291 0.105
3325 4663 0.43125
3325 12893 0.116666666667
3325 8048 0.15
3325 6664 0.110897435897
3325 12350 0.13125
3325 7021 0.13125
3325 13786 0.182183908046
3325 9350 0.15
3325 8998 0.15
3325 9001 0.15
3325 15031 0.10875
3325 6305 0.107446808511
3325 3822 0.2
3325 11654 0.108333333333
3325 14268 0.123529411765
3325 15685 0.15
3325 9386 0.410526315789
3325 12360 0.103
3325 11804 0.124137931034
3325 4404 0.105109489051
3325 10642 0.191666666667
3325 4090 0.410526315789
3326 7267 0.154666666667
3326 8436 0.221538461538
3326 11004 0.218666666667
3326 7371 0.11
3326 14519 0.155769230769
3326 13763 0.121705426357
3326 14996 0.125384615385
3326 13769 0.1175
3326 14926 0.19
3326 4323 0.116176470588
3326 5649 0.100925925926
3326 5650 0.15
3326 5464 0.106818181818
3326 12700 0.124603174603
3326 13676 0.155426356589
3326 3364 0.10663507109
3326 9469 0.11
3326 6363 0.10375
3326 10355 0.2
3326 15036 0.106363636364
3326 14379 0.101176470588
3326 7872 0.154142011834
3326 12546 0.112637362637
3326 15538 0.164705882353
3326 8986 0.105434782609
3326 3934 0.316666666667
3326 8348 0.216279069767
3326 12124 0.108333333333
3326 5066 0.106818181818
3327 10884 0.15
3327 15524 0.12
3327 5016 0.2075
3327 8011 0.123626373626
3327 12222 0.12
3327 9179 0.12
3327 10280 0.12
3327 8393 0.2192
3327 5794 0.12
3327 13434 0.124
3327 13646 0.12
3328 7598 0.15
3328 4483 0.15
3328 11582 0.123529411765
3329 12921 0.410526315789
3329 10035 0.110526315789
3329 5596 0.105
3330 4256 0.113846153846
3330 12691 0.155263157895
3330 4078 0.154895104895
3330 8850 0.311570247934
3330 3885 0.11037037037
3330 11451 0.15
3330 7924 0.15
3330 8722 0.15
3330 10167 0.146666666667
3331 7198 0.14
3331 14444 0.181481481481
3331 10533 0.116666666667
3331 13297 0.107692307692
3331 14656 0.109375
3331 11338 0.127272727273
3331 12541 0.147368421053
3331 15039 0.184210526316
3331 11193 0.107692307692
3331 10966 0.14
3331 7411 0.14
3331 12979 0.102941176471
3331 4387 0.194444444444
3331 15265 0.120689655172
3331 6972 0.175
3331 5063 0.155555555556
3331 12120 0.161538461538
3332 13096 0.14
3332 11930 0.123529411765
3332 15003 0.123529411765
3332 4256 0.15
3332 4660 0.107692307692
3332 11174 0.14
3332 12164 0.161538461538
3332 12240 0.107692307692
3332 5283 0.14
3332 5736 0.13125
3332 12703 0.14
3332 5716 0.116666666667
3332 4088 0.107692307692
3332 12349 0.123529411765
3332 10204 0.14
3332 11503 0.116666666667
3333 14707 0.105
3334 13773 0.196666666667
3335 12459 0.110526315789
3335 13580 0.105
3335 8799 0.144137931034
3335 9776 0.213636363636
3335 5956 0.169444444444
3336 3717 0.106818181818
3337 9397 0.103846153846
3337 10481 0.103703703704
3337 9614 0.112
3337 13464 0.133333333333
3338 10018 0.455555555556
3338 8688 0.14
3338 13027 0.105
3338 9111 0.25
3338 6233 0.110526315789
3338 3371 0.14
3338 7005 0.110526315789
3338 4760 0.110526315789
3338 13466 0.221052631579
3338 9187 0.326666666667
3338 7679 0.427272727273
3338 12295 0.12
3339 14927 0.134615384615
3339 12824 0.147368421053
3339 10882 0.116666666667
3339 9408 0.184615384615
3340 3834 0.100975609756
3340 4004 0.13625498008
3340 15583 0.113145539906
3340 14723 0.15
3342 10715 0.121508379888
3342 14683 0.113011152416
3343 8500 0.158333333333
3343 10224 0.13125
3343 11819 0.113888888889
3343 8470 0.107692307692
3343 13720 0.106930693069
3344 8215 0.112962962963
3345 11977 0.223684210526
3345 10796 0.106422018349
3345 7658 0.178378378378
3346 10274 0.105
3346 10068 0.15
3346 13464 0.107692307692
3346 6426 0.107692307692
3346 9782 0.110526315789
3347 4209 0.190909090909
3347 4738 0.135
3347 14965 0.13125
3347 7758 0.13125
3347 11826 0.133333333333
3347 8321 0.15
3347 10003 0.116666666667
3347 7799 0.14
3347 10363 0.110526315789
3347 10205 0.110526315789
3347 6810 0.115555555556
3347 6783 0.110526315789
3347 9486 0.106603773585
3347 3732 0.106666666667
3348 14191 0.11
3348 15373 0.129958677686
3348 12852 0.156930693069
3348 12994 0.107446808511
3348 6455 0.142777777778
3348 6456 0.12868852459
3348 3747 0.120588235294
3348 14498 0.10125
3348 4154 0.117213114754
3349 5683 0.115314136126
3349 4241 0.109210526316
3349 7916 0.107150259067
3349 11703 0.104487179487
3349 13179 0.1114
3349 6866 0.119117647059
3350 11969 0.12
3350 14338 0.365
3350 7615 0.1328125
3350 8956 0.164705882353
3350 3579 0.12
3350 8619 0.2
3350 4866 0.106818181818
3350 8811 0.215384615385
3350 12063 0.104914529915
3350 10053 0.26724137931
3350 8304 0.372413793103
3350 10149 0.104411764706
3350 6274 0.125
3350 6584 0.3
3351 8382 0.231707317073
3351 10357 0.121212121212
3351 11198 0.101785714286
3351 5919 0.102450980392
3351 4232 0.263360323887
3351 13333 0.192723004695
3352 4286 0.328899082569
3352 4303 0.338650306748
3352 3649 0.106140350877
3352 11122 0.109879032258
3352 5390 0.106730769231
3352 9522 0.114507772021
3353 12135 0.104893238434
3353 7223 0.135472972973
3353 14730 0.140322580645
3353 4139 0.13914893617
3353 4140 0.132507739938
3353 5581 0.123867403315
3353 14124 0.25
3353 8353 0.155
3354 10331 0.175
3354 10768 0.105
3354 15010 0.105
3354 10337 0.123529411765
3354 14343 0.105
3354 5822 0.105
3354 5866 0.110526315789
3354 13624 0.116666666667
3354 15092 0.123529411765
3354 9329 0.123529411765
3354 13128 0.116666666667
3354 10977 0.110526315789
3354 11399 0.123529411765
3354 11401 0.123529411765
3354 15291 0.13125
3354 8302 0.147368421053
3354 15280 0.116666666667
3354 15298 0.190909090909
3354 4158 0.121739130435
3354 15303 0.161538461538
3354 11927 0.110526315789
3354 7613 0.123529411765
3354 6678 0.116666666667
3354 6680 0.105
3354 10118 0.116666666667
3354 10360 0.123529411765
3354 14139 0.10375
3354 14142 0.116666666667
3354 12467 0.14
3354 4963 0.161538461538
3354 8333 0.14
3354 8819 0.116666666667
3354 8338 0.14
3354 8343 0.123529411765
3354 8345 0.15
3354 10385 0.158484848485
3354 12423 0.116666666667
3354 14862 0.123529411765
3354 10932 0.13125
3354 10933 0.14
3354 8615 0.123529411765
3354 14035 0.123529411765
3354 7225 0.116666666667
3354 11703 0.116666666667
3354 13428 0.116666666667
3354 7893 0.14
3354 11969 0.116666666667
3354 7987 0.121666666667
3354 7443 0.105
3354 7676 0.14
3354 15570 0.123529411765
3354 7684 0.158974358974
3354 10681 0.123529411765
3354 10181 0.14
3354 15643 0.116666666667
3354 8895 0.155555555556
3354 8901 0.116666666667
3354 12986 0.14
3354 12989 0.14
3354 12990 0.147368421053
3354 14896 0.105
3354 14897 0.15
3354 14900 0.13125
3354 9199 0.105
3354 14742 0.116666666667
3354 11276 0.116666666667
3354 8612 0.105
3354 6178 0.110526315789
3354 9033 0.112
3354 13721 0.116666666667
3354 4794 0.116666666667
3354 12518 0.260526315789
3354 12527 0.14
3354 8204 0.123529411765
3354 10240 0.116666666667
3354 7227 0.116666666667
3354 7425 0.15
3354 6021 0.186666666667
3354 11274 0.110526315789
3354 11275 0.110526315789
3354 3423 0.155555555556
3354 6047 0.110526315789
3354 15255 0.105
3354 6943 0.105
3354 9478 0.175
3354 4155 0.116666666667
3354 4580 0.155555555556
3354 6050 0.116666666667
3354 9484 0.110526315789
3354 4658 0.105
3354 13381 0.13125
3354 6815 0.127272727273
3354 6818 0.15
3354 13413 0.105
3354 13051 0.110526315789
3354 9253 0.15
3354 11552 0.161538461538
3354 11553 0.116666666667
3354 7341 0.14
3354 5976 0.105
3354 13537 0.14
3354 11819 0.13125
3354 9788 0.14
3354 11823 0.123529411765
3354 9793 0.161538461538
3354 6046 0.110526315789
3354 9797 0.161538461538
3354 9799 0.2
3354 9800 0.14
3354 5317 0.103703703704
3354 7345 0.121739130435
3354 4564 0.110526315789
3354 5320 0.15
3354 5322 0.116666666667
3354 5323 0.161538461538
3354 9526 0.105
3354 15459 0.15
3354 5816 0.123529411765
3354 10764 0.110526315789
3354 3914 0.105
3354 15461 0.14
3354 6357 0.116666666667
3354 3612 0.127272727273
3354 15465 0.13125
3354 15013 0.123529411765
3354 5825 0.15
3354 6022 0.110526315789
3354 10813 0.116666666667
3354 10814 0.205882352941
3354 5548 0.121739130435
3354 10819 0.161538461538
3354 6059 0.147368421053
3354 13790 0.123529411765
3354 5815 0.100925925926
3354 9025 0.110526315789
3354 15493 0.186666666667
3354 9029 0.13125
3354 3708 0.116666666667
3354 9575 0.14
3354 13572 0.116666666667
3354 7261 0.116666666667
3354 15499 0.105
3354 15501 0.14
3354 6284 0.175
3354 7338 0.112
3354 14567 0.123529411765
3354 7817 0.123529411765
3354 7342 0.186666666667
3354 7820 0.116666666667
3354 12118 0.13125
3354 14799 0.14
3354 14801 0.116666666667
3355 10948 0.14219858156
3355 7198 0.215507246377
3355 12886 0.15
3355 15486 0.227547169811
3355 6972 0.267424242424
3355 8373 0.131308155446
3355 6974 0.10472972973
3355 9507 0.17
3355 11550 0.240234375
3355 6691 0.239274193548
3355 11193 0.110714285714
3355 13618 0.169822064057
3355 9504 0.141176470588
3355 14245 0.101481481481
3357 14862 0.135
3357 8612 0.12
3357 11823 0.12
3357 12524 0.125
3357 8901 0.153125
3357 10768 0.144117647059
3357 4377 0.1175
3357 12525 0.146666666667
3358 10003 0.180882352941
3358 5425 0.192567567568
3359 14245 0.29702970297
3359 15486 0.107594936709
3359 8828 0.157216494845
3359 9821 0.20015576324
3359 11852 0.101279863481
3359 8173 0.129517133956
3359 9506 0.273063973064
3359 7160 0.228626943005
3359 9504 0.101470588235
3359 5365 0.104901960784
3360 9215 0.108554913295
3361 4700 0.165053763441
3362 8895 0.3
3362 8730 0.316470588235
3362 8731 0.3
3362 5825 0.3
3362 5265 0.3
3362 10009 0.13125
3363 9472 0.110195530726
3364 7267 0.117682926829
3364 8436 0.161758853959
3364 11004 0.134714285714
3364 8348 0.119141252006
3364 5797 0.115162454874
3364 14996 0.100212992545
3364 14926 0.113356164384
3365 3721 0.11
3365 3366 0.308860759494
3365 14955 0.175
3365 9161 0.131818181818
3366 9161 0.115730337079
3367 8999 0.124704142012
3367 9167 0.10780669145
3367 13148 0.122950819672
3367 11188 0.112962962963
3368 8081 0.112962962963
3368 5219 0.107142857143
3369 3370 0.197670250896
3369 12629 0.125426356589
3369 9599 0.2136
3369 15521 0.12
3369 12146 0.155109489051
3369 14922 0.340265486726
3369 14924 0.211818181818
3369 14579 0.134285714286
3370 6440 0.103804347826
3370 10334 0.119718309859
3370 9602 0.123123123123
3370 15521 0.20752688172
3370 12146 0.30358974359
3370 14922 0.171875
3370 14924 0.16498470948
3371 12316 0.112
3371 10577 0.210869565217
3371 7679 0.166666666667
3371 13466 0.175
3371 9187 0.155555555556
3371 10990 0.3
3371 5530 0.116666666667
3372 6650 0.222272727273
3372 13795 0.316826923077
3372 8689 0.15
3372 10195 0.203211009174
3372 6904 0.2
3373 5718 0.15
3373 4419 0.131818181818
3373 9435 0.191176470588
3373 5779 0.215384615385
3373 14915 0.7
3373 6770 0.116666666667
3373 11892 0.205882352941
3373 10731 0.28
3373 10297 0.15
3373 4513 0.164705882353
3373 6875 0.116666666667
3373 15628 0.3
3373 5235 0.28
3373 11029 0.133333333333
3373 4182 0.233333333333
3373 6634 0.15
3373 8129 0.28
3373 5609 0.7
3373 3639 0.28
3373 15302 0.15
3374 6524 0.113861386139
3374 3854 0.129166666667
3374 8923 0.158139534884
3375 15140 0.116666666667
3375 5212 0.123529411765
3375 11006 0.112837837838
3375 5374 0.148684210526
3375 8328 0.117
3376 3377 0.533333333333
3378 8672 0.24
3378 5223 0.172875816993
3378 6907 0.116666666667
3379 6712 0.14
3380 5604 0.103703703704
3381 5910 0.13024691358
3382 8308 0.246840148699
3382 3864 0.125691056911
3382 12777 0.230847457627
3383 13674 0.102102245581
3383 12354 0.324137931034
3383 10637 0.239325842697
3384 9415 0.179268292683
3384 14904 0.249838187702
3384 4399 0.325
3385 13296 0.15
3385 4162 0.162307692308
3385 6092 0.142950819672
3385 10258 0.125785123967
3386 12170 0.160447761194
3387 13669 0.114673913043
3388 3870 0.180769230769
3389 5897 0.175
3389 6238 0.233333333333
3389 7232 0.14
3389 15687 0.175
3389 4172 0.107692307692
3389 4173 0.107692307692
3389 8966 0.14
3389 7245 0.116666666667
3389 12707 0.116666666667
3389 6147 0.14
3390 3440 0.133333333333
3390 15690 0.106818181818
3390 11299 0.35
3390 14901 0.163636363636
3390 9551 0.161538461538
3391 14899 0.3
3392 12700 0.128571428571
3392 4454 0.204046242775
3392 15537 0.122580645161
3392 13860 0.124294478528
3392 4623 0.2
3392 4083 0.15
3392 11492 0.160687022901
3392 8973 0.101464435146
3392 13682 0.2
3393 13879 0.127272727273
3393 8985 0.109027777778
3393 13610 0.260227272727
3393 14163 0.106818181818
3393 6227 0.116666666667
3393 4834 0.101923076923
3394 9838 0.141212121212
3394 12337 0.110526315789
3394 14182 0.203645833333
3394 12252 0.14
3394 5982 0.35
3394 4425 0.2
3394 7248 0.14
3394 8318 0.175
3394 3824 0.2
3394 10430 0.110526315789
3394 3410 0.14
3394 8036 0.107692307692
3394 12256 0.15
3395 6933 0.105
3395 6832 0.133333333333
3395 7520 0.105
3395 12447 0.37
3395 13015 0.147368421053
3395 4719 0.155555555556
3395 9325 0.13125
3395 12331 0.105
3395 14820 0.110526315789
3395 11913 0.123529411765
3395 11329 0.105
3395 11334 0.112
3395 3865 0.110526315789
3395 14128 0.13125
3395 5117 0.13125
3395 8883 0.110526315789
3395 8885 0.110526315789
3395 8886 0.110526315789
3395 14066 0.455555555556
3395 13517 0.110526315789
3395 14959 0.110526315789
3395 4459 0.110526315789
3395 4465 0.110526315789
3395 5595 0.147368421053
3395 9248 0.13125
3395 7535 0.105
3395 8905 0.110526315789
3395 12129 0.105
3395 12804 0.147368421053
3396 12160 0.222580645161
3397 10731 0.12
3397 7436 0.105582524272
3397 15225 0.11956928839
3397 10741 0.34414893617
3397 14663 0.110880829016
3397 8662 0.194736842105
3397 14703 0.105555555556
3398 15688 0.322857142857
3398 6214 0.181481481481
3398 15585 0.12
3398 6639 0.14
3399 10142 0.190909090909
3399 10804 0.15
3399 14474 0.100301204819
3399 12705 0.15
3399 6174 0.15
3399 10547 0.113333333333
3399 7058 0.15
3400 12721 0.34375
3400 3407 0.825
3402 4414 0.363636363636
3402 3955 0.7
3402 3956 0.7
3402 4536 1.0
3402 6342 0.3
3402 4547 1.0
3402 14411 0.35
3402 10723 0.7
3402 3684 0.35
3402 5726 0.233333333333
3402 6186 0.15
3402 11589 0.42
3402 13848 0.7
3402 3452 0.7
3402 3453 0.7
3402 5713 0.42
3402 5714 0.2625
3402 5723 0.155555555556
3402 14024 1.0
3402 14025 1.0
3402 14026 1.0
3402 5187 0.7
3402 5188 0.7
3402 15588 0.7
3402 6148 0.7
3402 6165 0.7
3402 6169 0.233333333333
3402 13978 0.35
3402 5003 1.0
3402 6175 0.7
3402 10449 0.116666666667
3402 6177 0.7
3402 5008 1.0
3402 11221 0.15
3403 13770 0.12
3403 5718 0.107692307692
3404 6836 0.308235294118
3404 13044 0.309090909091
3404 11274 0.15
3404 8508 0.3
3404 4037 0.109150326797
3404 15727 0.3
3404 5684 0.157954545455
3404 6403 0.15
3404 13691 0.15
3404 15423 0.3
3404 3877 0.107692307692
3404 8895 0.175
3404 6868 0.15
3405 8434 0.185593220339
3405 7721 0.12
3405 7369 0.189969604863
3405 10282 0.111229946524
3405 8148 0.11914893617
3405 5085 0.144137931034
3405 10548 0.164507772021
3406 8744 0.14
3406 14400 0.175
3406 9442 0.15
3406 12806 0.15
3407 10442 0.175
3407 10443 0.175
3407 12721 0.338888888889
3407 8751 0.155555555556
3407 8752 0.155555555556
3407 8047 0.155555555556
3407 5528 0.14
3407 5537 0.14
3407 5538 0.14
3407 8044 0.155555555556
3408 9264 0.15
3408 4022 0.15
3408 4025 0.3
3408 5566 0.3
3408 14108 0.188888888889
3409 6326 0.14
3410 3892 0.110526315789
3410 4148 0.175
3410 12435 0.105
3410 6255 0.116666666667
3410 8716 0.116666666667
3410 14020 0.107692307692
3410 11300 0.161538461538
3410 10529 0.155555555556
3410 8036 0.254545454545
3410 7503 0.161538461538
3410 12881 0.107692307692
3410 11178 0.13125
3410 12345 0.161538461538
3410 5091 0.123529411765
3410 8579 0.116666666667
3410 8948 0.15
3410 15158 0.13125
3410 4746 0.116666666667
3410 12542 0.116666666667
3410 8318 0.107692307692
3410 14436 0.161538461538
3410 9567 0.13125
3410 4827 0.15
3410 11041 0.116666666667
3410 12470 0.175
3410 12250 0.2
3410 14560 0.116666666667
3410 8550 0.15
3410 12362 0.13125
3410 4178 0.116666666667
3410 4478 0.116666666667
3410 7901 0.15
3410 11219 0.175
3410 5069 0.13125
3410 12806 0.14
3411 10950 0.104093567251
3411 10954 0.105
3411 10805 0.119090909091
3411 3451 0.116666666667
3411 5034 0.104093567251
3411 14961 0.110526315789
3412 14464 0.110526315789
3412 9356 0.49
3412 10038 0.155555555556
3412 5529 0.155555555556
3412 7704 0.169444444444
3413 4853 0.126666666667
3413 15107 0.128641975309
3414 15389 0.107236842105
3414 4102 0.149288702929
3414 13837 0.136333333333
3414 15096 0.126140350877
3414 11262 0.115384615385
3414 14884 0.205555555556
3414 14356 0.132903225806
3415 11905 0.110526315789
3415 6609 0.105
3415 13468 0.105434782609
3416 15496 0.255
3417 4873 0.175
3417 15450 0.107692307692
3418 5658 0.12
3418 13005 0.131818181818
3418 8709 0.105
3418 10133 0.103664921466
3418 14054 0.271739130435
3418 10193 0.15
3418 10896 0.105
3419 7957 0.129166666667
3419 14312 0.135
3419 15416 0.129166666667
3419 10304 0.105434782609
3419 6490 0.107692307692
3419 15478 0.10534351145
3419 10605 0.109722222222
3420 4932 0.116756756757
3420 7328 0.361764705882
3420 10252 0.107692307692
3420 4711 0.134583333333
3420 4437 0.155
3420 4635 0.145833333333
3420 14157 0.116666666667
3421 4274 0.3
3421 7426 0.3
3422 12517 0.161538461538
3422 12617 0.116666666667
3422 14811 0.116666666667
3422 11486 0.116666666667
3422 6717 0.15
3422 8894 0.322105263158
3422 11371 0.316091954023
3422 14140 0.14
3422 12104 0.310294117647
3422 5036 0.110526315789
3423 10331 0.13125
3423 10337 0.184210526316
3423 11401 0.14
3423 15291 0.105
3423 8302 0.121739130435
3423 15298 0.14
3423 4158 0.103703703704
3423 15303 0.123529411765
3423 11927 0.127272727273
3423 4963 0.123529411765
3423 8333 0.110526315789
3423 8338 0.116666666667
3423 8345 0.116666666667
3423 7893 0.116666666667
3423 10932 0.105
3423 10933 0.110526315789
3423 4899 0.220710059172
3423 7676 0.110526315789
3423 12467 0.110526315789
3423 10181 0.110526315789
3423 4240 0.121666666667
3423 8895 0.127272727273
3423 12986 0.155555555556
3423 12989 0.110526315789
3423 12990 0.121739130435
3423 14897 0.116666666667
3423 14900 0.105
3423 8174 0.110526315789
3423 12527 0.110526315789
3423 7425 0.116666666667
3423 6021 0.147368421053
3423 3612 0.107692307692
3423 9478 0.13125
3423 4580 0.127272727273
3423 9484 0.127272727273
3423 6815 0.107692307692
3423 6818 0.116666666667
3423 9253 0.116666666667
3423 11552 0.123529411765
3423 13537 0.110526315789
3423 11819 0.105
3423 9788 0.155555555556
3423 3646 0.12962962963
3423 9793 0.123529411765
3423 5548 0.103703703704
3423 9797 0.123529411765
3423 9799 0.155555555556
3423 9800 0.110526315789
3423 12118 0.105
3423 5320 0.116666666667
3423 5323 0.123529411765
3423 10042 0.232307692308
3423 15459 0.116666666667
3423 15461 0.110526315789
3423 5820 0.141176470588
3423 7308 0.2
3423 15465 0.105
3423 5825 0.116666666667
3423 10814 0.127272727273
3423 10819 0.123529411765
3423 6059 0.121739130435
3423 15493 0.147368421053
3423 9029 0.105
3423 9575 0.110526315789
3423 15501 0.110526315789
3423 6284 0.13125
3423 7341 0.155555555556
3423 7342 0.147368421053
3423 7345 0.103703703704
3423 14799 0.110526315789
3424 15697 0.127203389831
3424 7263 0.124458598726
3424 7186 0.208974358974
3424 10807 0.104516129032
3425 11034 0.179577464789
3425 14442 0.159210526316
3425 14445 0.15875
3425 9275 0.108860759494
3427 8747 0.106363636364
3427 4527 0.118181818182
3427 14348 0.100714285714
3427 5367 0.106930693069
3428 14886 0.148
3428 4994 0.262408759124
3428 13997 0.114803625378
3428 11769 0.198360655738
3428 13056 0.308421052632
3428 11558 0.245420560748
3429 10863 0.108294930876
3430 11162 0.162536023055
3430 7279 0.100454545455
3431 4145 0.166733067729
3432 4540 0.143333333333
3432 12135 0.170740740741
3432 12136 0.23252688172
3432 15346 0.109523809524
3432 15245 0.100097847358
3432 8700 0.15
